42,84;8,56
42,86;8,55
42,87;8,55
42,88;8,56
42,89;8,56
42,90;8,56
42,91;8,55
42,92;8,55
42,93;8,55
42,94;8,55
42,95;8,56
42,95;8,54
42,96;8,55
42,97;8,55
42,98;8,55
42,99;8,55
43,00;8,55
